event_date_kst,user_pseudo_id,event_timestamp_kst,user_first_touch_timestamp_kst,event_name,key,string_value,int_value,geo_continent,geo_country,traffic_source_medium,traffic_source
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:43:03,2021-08-05 9:42:21,scroll,source,google,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:43:03,2021-08-05 9:42:21,scroll,page_location,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:43:03,2021-08-05 9:42:21,scroll,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:35,2021-08-05 9:42:21,user_engagement,page_title,Datarian,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:35,2021-08-05 9:42:21,user_engagement,page_referrer,https://www.google.com/,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:35,2021-08-05 9:42:21,user_engagement,ga_session_id,,1628124140.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:35,2021-08-05 9:42:21,user_engagement,session_engaged,1,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:35,2021-08-05 9:42:21,user_engagement,term,(not provided),,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:35,2021-08-05 9:42:21,user_engagement,source,google,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:35,2021-08-05 9:42:21,user_engagement,campaign,(organic),,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:35,2021-08-05 9:42:21,user_engagement,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:35,2021-08-05 9:42:21,user_engagement,engagement_time_msec,,10524.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:35,2021-08-05 9:42:21,user_engagement,page_location,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:35,2021-08-05 9:42:21,user_engagement,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:35,2021-08-05 9:42:21,user_engagement,medium,organic,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:40,2021-08-05 9:42:21,page_view,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:40,2021-08-05 9:42:21,page_view,ga_session_id,,1628124140.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:40,2021-08-05 9:42:21,page_view,session_engaged,1,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:40,2021-08-05 9:42:21,page_view,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:40,2021-08-05 9:42:21,page_view,ignore_referrer,true,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:40,2021-08-05 9:42:21,page_view,page_location,https://datarian-kr.github.io/blog/,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:40,2021-08-05 9:42:21,page_view,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:40,2021-08-05 9:42:21,page_view,page_title,Blog,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,scroll,ga_session_id,,1628124140.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,scroll,page_location,https://datarian-kr.github.io/blog/,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,scroll,session_engaged,1,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,scroll,ignore_referrer,true,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,scroll,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,scroll,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,scroll,page_title,Blog,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,scroll,percent_scrolled,,90.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,scroll,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,scroll,engagement_time_msec,,8297.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,user_engagement,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,user_engagement,engagement_time_msec,,1688.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,user_engagement,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,user_engagement,ga_session_id,,1628124140.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,user_engagement,page_title,Blog,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,user_engagement,ignore_referrer,true,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,user_engagement,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,user_engagement,page_location,https://datarian-kr.github.io/blog/,,Asia,South Korea,organic,google
2021-08-05,70e3806d942c9b9152ffa5a5d812251770a5b2eb,2021-08-05 9:46:45,2021-08-05 9:42:21,user_engagement,session_engaged,1,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,first_visit,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,first_visit,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,first_visit,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,first_visit,page_referrer,https://www.google.com,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,first_visit,ga_session_id,,1628159678.0,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,session_start,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,session_start,ga_session_id,,1628159678.0,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,session_start,page_referrer,https://www.google.com,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,session_start,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,session_start,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,page_view,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,page_view,ga_session_id,,1628159678.0,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,page_view,session_engaged,0,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,page_view,source,google,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,page_view,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,page_view,campaign,(organic),,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,page_view,term,(not provided),,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,page_view,page_referrer,https://www.google.com,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,page_view,entrances,,1.0,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,page_view,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:39,2021-08-05 19:34:39,page_view,medium,organic,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:44,2021-08-05 19:34:39,user_engagement,engagement_time_msec,,5598.0,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:44,2021-08-05 19:34:39,user_engagement,medium,organic,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:44,2021-08-05 19:34:39,user_engagement,ga_session_id,,1628159678.0,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:44,2021-08-05 19:34:39,user_engagement,page_referrer,https://www.google.com,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:44,2021-08-05 19:34:39,user_engagement,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:44,2021-08-05 19:34:39,user_engagement,session_engaged,0,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:44,2021-08-05 19:34:39,user_engagement,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:44,2021-08-05 19:34:39,user_engagement,source,google,,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:44,2021-08-05 19:34:39,user_engagement,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:44,2021-08-05 19:34:39,user_engagement,campaign,(organic),,Asia,South Korea,organic,google
2021-08-05,74e47658d695c1fdced35c935912856223cc81cc,2021-08-05 19:34:44,2021-08-05 19:34:39,user_engagement,term,(not provided),,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,first_visit,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,first_visit,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,first_visit,page_location,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,first_visit,ga_session_id,,1628090883.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,first_visit,session_engaged,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,first_visit,page_referrer,https://www.google.co.kr,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,first_visit,page_title,Datarian,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,session_start,page_title,Datarian,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,session_start,page_referrer,https://www.google.co.kr,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,session_start,page_location,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,session_start,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,session_start,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,session_start,ga_session_id,,1628090883.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,page_view,page_referrer,https://www.google.co.kr,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,page_view,campaign,(organic),,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,page_view,page_title,Datarian,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,page_view,entrances,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,page_view,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,page_view,term,(not provided),,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,page_view,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,page_view,medium,organic,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,page_view,source,google,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,page_view,ga_session_id,,1628090883.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,page_view,session_engaged,0,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:04,2021-08-05 0:28:04,page_view,page_location,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:06,2021-08-05 0:28:04,user_engagement,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:06,2021-08-05 0:28:04,user_engagement,page_location,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:06,2021-08-05 0:28:04,user_engagement,source,google,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:06,2021-08-05 0:28:04,user_engagement,medium,organic,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:06,2021-08-05 0:28:04,user_engagement,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:06,2021-08-05 0:28:04,user_engagement,ga_session_id,,1628090883.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:06,2021-08-05 0:28:04,user_engagement,page_title,Datarian,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:06,2021-08-05 0:28:04,user_engagement,term,(not provided),,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:06,2021-08-05 0:28:04,user_engagement,campaign,(organic),,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:06,2021-08-05 0:28:04,user_engagement,engagement_time_msec,,1798.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:06,2021-08-05 0:28:04,user_engagement,session_engaged,0,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:06,2021-08-05 0:28:04,user_engagement,page_referrer,https://www.google.co.kr,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,page_view,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,page_view,ga_session_id,,1628090883.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,page_view,session_engaged,1,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,page_view,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,page_view,page_location,https://datarian-kr.github.io/blog/,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,page_view,ignore_referrer,true,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,page_view,page_title,Blog,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,page_view,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,user_engagement,session_engaged,1,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,user_engagement,ignore_referrer,true,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,user_engagement,engagement_time_msec,,1954.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,user_engagement,ga_session_id,,1628090883.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,user_engagement,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,user_engagement,page_title,Blog,,Asia,South Korea,organic,google
2021-08-05,2dc21c4805dbcc74729acc8073d681e6aa6d3662,2021-08-05 0:28:08,2021-08-05 0:28:04,user_engagement,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
